"GEO_ID","NAME","B25003_001E","B25003_001M","B25003_002E","B25003_002M","B25003_003E","B25003_003M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Owner occupied","Margin of Error!!Total:!!Owner occupied","Estimate!!Total:!!Renter occupied","Margin of Error!!Total:!!Renter occupied",
"1400000US17031161100","Census Tract 1611; Cook County; Illinois","800","86","528","70","272","71",
"1400000US17031161200","Census Tract 1612; Cook County; Illinois","1074","153","618","124","456","146",
"1400000US17031161300","Census Tract 1613; Cook County; Illinois","1634","161","577","162","1057","153",
"1400000US17031170100","Census Tract 1701; Cook County; Illinois","1112","252","982","251","130","90",
"1400000US17031170200","Census Tract 1702; Cook County; Illinois","1249","136","1066","172","183","113",
"1400000US17031170300","Census Tract 1703; Cook County; Illinois","1874","169","1393","197","481","142",
"1400000US17031170400","Census Tract 1704; Cook County; Illinois","1597","305","1511","315","86","58",
"1400000US17031170500","Census Tract 1705; Cook County; Illinois","2018","248","1496","234","522","192",
"1400000US17031170600","Census Tract 1706; Cook County; Illinois","953","107","835","115","118","49",
"1400000US17031170700","Census Tract 1707; Cook County; Illinois","1166","154","917","176","249","144",
"1400000US17031170800","Census Tract 1708; Cook County; Illinois","1505","197","1219","206","286","101",
"1400000US17031170900","Census Tract 1709; Cook County; Illinois","646","113","413","88","233","103",
"1400000US17031171000","Census Tract 1710; Cook County; Illinois","2763","462","2125","301","638","424",
"1400000US17031171100","Census Tract 1711; Cook County; Illinois","1336","150","936","137","400","122",
"1400000US17031180100","Census Tract 1801; Cook County; Illinois","2289","323","1567","200","722","345",
"1400000US17031190100","Census Tract 1901; Cook County; Illinois","862","102","217","78","645","83",
"1400000US17031190200","Census Tract 1902; Cook County; Illinois","1624","144","845","173","779","183",
"1400000US17031190300","Census Tract 1903; Cook County; Illinois","1976","185","979","175","997","170",
"1400000US17031190401","Census Tract 1904.01; Cook County; Illinois","1250","184","1005","177","245","94",
"1400000US17031190402","Census Tract 1904.02; Cook County; Illinois","1726","228","863","129","863","212",
"1400000US17031190601","Census Tract 1906.01; Cook County; Illinois","1075","148","780","157","295","139",
"1400000US17031190602","Census Tract 1906.02; Cook County; Illinois","1551","237","954","234","597","165",
"1400000US17031190701","Census Tract 1907.01; Cook County; Illinois","898","141","420","107","478","131",
"1400000US17031190702","Census Tract 1907.02; Cook County; Illinois","1482","202","689","230","793","138",
"1400000US17031190800","Census Tract 1908; Cook County; Illinois","1841","277","893","213","948","277",
"1400000US17031190900","Census Tract 1909; Cook County; Illinois","618","79","272","76","346","87",
"1400000US17031191000","Census Tract 1910; Cook County; Illinois","722","206","389","86","333","203",
"1400000US17031191100","Census Tract 1911; Cook County; Illinois","1931","277","761","236","1170","340",
"1400000US17031191200","Census Tract 1912; Cook County; Illinois","1083","182","406","148","677","210",
"1400000US17031191301","Census Tract 1913.01; Cook County; Illinois","1505","213","851","217","654","185",
"1400000US17031191302","Census Tract 1913.02; Cook County; Illinois","1065","156","586","136","479","149",
"1400000US17031200100","Census Tract 2001; Cook County; Illinois","1310","164","755","170","555","102",
"1400000US17031200200","Census Tract 2002; Cook County; Illinois","1665","196","770","229","895","170",
"1400000US17031200300","Census Tract 2003; Cook County; Illinois","734","192","233","71","501","191",
"1400000US17031200401","Census Tract 2004.01; Cook County; Illinois","931","126","489","115","442","147",
"1400000US17031200402","Census Tract 2004.02; Cook County; Illinois","1336","180","656","169","680","192",
"1400000US17031210100","Census Tract 2101; Cook County; Illinois","1777","243","887","200","890","234",
"1400000US17031210400","Census Tract 2104; Cook County; Illinois","1071","100","420","116","651","151",
