"GEO_ID","NAME","B25034_001E","B25034_001M","B25034_002E","B25034_002M","B25034_003E","B25034_003M","B25034_004E","B25034_004M","B25034_005E","B25034_005M","B25034_006E","B25034_006M","B25034_007E","B25034_007M","B25034_008E","B25034_008M","B25034_009E","B25034_009M","B25034_010E","B25034_010M","B25034_011E","B25034_011M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Built 2020 or later","Margin of Error!!Total:!!Built 2020 or later","Estimate!!Total:!!Built 2010 to 2019","Margin of Error!!Total:!!Built 2010 to 2019","Estimate!!Total:!!Built 2000 to 2009","Margin of Error!!Total:!!Built 2000 to 2009","Estimate!!Total:!!Built 1990 to 1999","Margin of Error!!Total:!!Built 1990 to 1999","Estimate!!Total:!!Built 1980 to 1989","Margin of Error!!Total:!!Built 1980 to 1989","Estimate!!Total:!!Built 1970 to 1979","Margin of Error!!Total:!!Built 1970 to 1979","Estimate!!Total:!!Built 1960 to 1969","Margin of Error!!Total:!!Built 1960 to 1969","Estimate!!Total:!!Built 1950 to 1959","Margin of Error!!Total:!!Built 1950 to 1959","Estimate!!Total:!!Built 1940 to 1949","Margin of Error!!Total:!!Built 1940 to 1949","Estimate!!Total:!!Built 1939 or earlier","Margin of Error!!Total:!!Built 1939 or earlier",
"1400000US17031220500","Census Tract 2205; Cook County; Illinois","1573","136","44","30","147","53","83","45","5","9","133","88","52","51","6","10","13","21","73","61","1017","197",
"1400000US17031220601","Census Tract 2206.01; Cook County; Illinois","816","74","0","13","17","22","11","14","8","13","4","7","5","8","11","11","29","15","40","23","691","87",
"1400000US17031220602","Census Tract 2206.02; Cook County; Illinois","2928","428","55","65","18","29","32","38","52","51","59","52","249","158","139","128","177","132","208","115","1939","482",
"1400000US17031220701","Census Tract 2207.01; Cook County; Illinois","1323","139","0","13","0","13","0","13","10","18","107","96","19","19","57","54","117","52","36","41","977","165",
"1400000US17031220702","Census Tract 2207.02; Cook County; Illinois","1722","202","0","13","133","91","84","65","9","14","171","86","32","36","108","62","49","50","43","33","1093","235",
"1400000US17031220901","Census Tract 2209.01; Cook County; Illinois","1205","106","0","13","63","52","0","13","39","28","50","54","53","45","70","45","86","50","30","38","814","124",
"1400000US17031220902","Census Tract 2209.02; Cook County; Illinois","1131","107","9","15","0","13","6","14","0","13","11","21","43","35","46","37","7","11","36","27","973","123",
"1400000US17031221000","Census Tract 2210; Cook County; Illinois","1164","171","1","4","0","13","32","32","77","70","44","31","59","48","100","131","139","82","40","34","672","140",
"1400000US17031221100","Census Tract 2211; Cook County; Illinois","2281","256","22","36","21","25","180","131","0","13","18","26","143","164","216","162","84","69","115","83","1482","208",
"1400000US17031221200","Census Tract 2212; Cook County; Illinois","1376","88","0","13","35","25","160","70","86","66","91","117","29","24","48","103","75","43","189","93","663","118",
"1400000US17031221300","Census Tract 2213; Cook County; Illinois","1748","248","92","64","222","94","103","55","31","28","98","62","25","27","43","36","68","54","30","39","1036","252",
"1400000US17031221400","Census Tract 2214; Cook County; Illinois","1706","199","27","26","456","120","87","57","56","39","20","22","61","47","45","37","69","52","79","64","806","228",
"1400000US17031221500","Census Tract 2215; Cook County; Illinois","1730","174","37","47","131","71","126","77","125","93","172","132","37","37","43","40","73","60","66","68","920","165",
"1400000US17031221600","Census Tract 2216; Cook County; Illinois","1599","144","7","13","130","73","173","85","86","53","11","18","142","99","16","20","83","45","51","55","900","149",
"1400000US17031222200","Census Tract 2222; Cook County; Illinois","1102","156","0","13","162","89","227","100","86","46","23","29","50","59","13","17","7","12","0","13","534","163",
"1400000US17031222500","Census Tract 2225; Cook County; Illinois","656","87","0","13","167","98","53","23","14","17","19","20","4","7","4","7","13","14","3","6","379","86",
"1400000US17031222600","Census Tract 2226; Cook County; Illinois","810","86","0","13","43","25","118","64","11","11","0","13","62","33","3","4","43","23","24","20","506","95",
"1400000US17031222700","Census Tract 2227; Cook County; Illinois","912","67","5","8","112","34","26","20","70","48","14","11","46","40","3","7","5","8","14","12","617","87",
"1400000US17031222800","Census Tract 2228; Cook County; Illinois","468","137","13","21","10","13","41","22","27","34","5","8","8","9","4","5","14","18","47","33","299","154",
"1400000US17031222900","Census Tract 2229; Cook County; Illinois","460","58","6","9","48","32","0","13","13","11","3","4","0","13","18","20","9","10","11","15","352","64",
"1400000US17031230100","Census Tract 2301; Cook County; Illinois","715","84","8","12","85","43","50","48","0","13","45","31","48","26","12","16","19","18","53","48","395","94",
"1400000US17031230200","Census Tract 2302; Cook County; Illinois","739","108","10","16","45","25","31","29","47","23","23","29","56","45","0","13","51","66","9","13","467","103",
"1400000US17031230300","Census Tract 2303; Cook County; Illinois","329","87","0","13","92","60","7","10","0","13","6","9","8","12","0","13","40","31","15","21","161","65",
"1400000US17031230400","Census Tract 2304; Cook County; Illinois","802","107","0","13","24","18","0","13","26","27","0","13","0","13","18","20","0","13","60","42","674","118",
"1400000US17031230500","Census Tract 2305; Cook County; Illinois","1353","294","0","13","8","20","18","30","214","288","117","100","0","13","50","52","124","87","66","65","756","146",
"1400000US17031230600","Census Tract 2306; Cook County; Illinois","2319","224","107","136","0","18","23","41","0","18","0","18","348","200","0","18","66","94","386","195","1389","366",
"1400000US17031230700","Census Tract 2307; Cook County; Illinois","2118","304","0","18","80","96","51","50","0","18","68","82","115","105","58","77","211","125","62","62","1473","395",
"1400000US17031230800","Census Tract 2308; Cook County; Illinois","402","50","0","13","0","13","0","13","8","11","53","46","0","13","16","25","0","13","21","15","304","68",
"1400000US17031230900","Census Tract 2309; Cook County; Illinois","2233","179","0","13","9","17","98","88","21","29","261","155","99","78","79","67","42","49","156","98","1468","233",
"1400000US17031231100","Census Tract 2311; Cook County; Illinois","467","67","0","13","0","13","37","45","0","13","0","13","15","23","36","32","0","13","37","28","342","77",
"1400000US17031231200","Census Tract 2312; Cook County; Illinois","2297","328","0","18","8","44","0","18","321","213","0","18","65","79","205","208","100","92","22","34","1576","358",
"1400000US17031231500","Census Tract 2315; Cook County; Illinois","2604","379","0","18","26","44","60","68","224","171","0","18","267","166","202","153","220","126","117","130","1488","470",
"1400000US17031240200","Census Tract 2402; Cook County; Illinois","846","98","29","33","40","41","242","92","127","62","70","49","57","32","4","7","22","31","20","17","235","65",
"1400000US17031240300","Census Tract 2403; Cook County; Illinois","695","76","0","13","62","43","86","59","47","29","37","25","44","26","57","29","27","23","20","18","315","70",
"1400000US17031240500","Census Tract 2405; Cook County; Illinois","1352","183","52","70","136","96","324","98","336","196","9","15","25","30","0","13","20","22","24","27","426","101",
"1400000US17031240600","Census Tract 2406; Cook County; Illinois","816","86","72","43","125","58","148","45","0","13","24","24","106","59","0","13","20","22","79","73","242","65",
"1400000US17031240700","Census Tract 2407; Cook County; Illinois","744","85","8","13","148","78","108","44","48","30","75","58","57","42","39","24","20","18","13","16","228","76",
"1400000US17031240800","Census Tract 2408; Cook County; Illinois","794","69","7","11","109","40","38","31","38","39","21","20","40","26","55","36","9","12","61","40","416","66",
"1400000US17031240900","Census Tract 2409; Cook County; Illinois","635","107","0","13","42","36","175","99","34","27","34","28","27","23","10","12","17","19","8","13","288","95",
"1400000US17031241000","Census Tract 2410; Cook County; Illinois","1021","102","6","10","91","37","129","57","76","43","29","24","28","24","45","33","63","65","21","19","533","104",
"1400000US17031241100","Census Tract 2411; Cook County; Illinois","1873","154","55","53","139","39","188","91","160","79","127","76","112","63","66","52","90","77","21","23","915","194",
"1400000US17031241200","Census Tract 2412; Cook County; Illinois","989","136","21","15","52","23","224","123","46","44","48","49","20","22","7","10","0","13","17","15","554","81",
"1400000US17031241300","Census Tract 2413; Cook County; Illinois","853","98","0","13","30","27","142","50","128","37","54","43","0","13","19","16","26","22","42","33","412","110",
"1400000US17031241400","Census Tract 2414; Cook County; Illinois","2723","285","88","98","565","276","613","251","407","213","0","18","147","146","71","60","58","59","0","18","774","229",
"1400000US17031241500","Census Tract 2415; Cook County; Illinois","1583","131","22","24","119","88","364","109","224","74","60","46","83","48","81","57","76","61","47","50","507","116",
"1400000US17031241600","Census Tract 2416; Cook County; Illinois","1866","154","0","13","217","106","302","108","173","78","73","57","107","54","39","38","146","87","29","32","780","178",
"1400000US17031242000","Census Tract 2420; Cook County; Illinois","2674","269","16","27","432","129","599","241","266","197","245","150","317","179","137","92","62","60","21","34","579","178",
"1400000US17031242100","Census Tract 2421; Cook County; Illinois","2266","457","36","57","655","432","460","166","66","61","33","36","30","36","90","69","53","44","184","91","659","194",
"1400000US17031242200","Census Tract 2422; Cook County; Illinois","2198","150","0","13","109","71","585","174","263","147","93","88","21","35","83","88","14","23","108","101","922","220",
"1400000US17031242300","Census Tract 2423; Cook County; Illinois","1921","208","0","13","117","62","164","85","24","28","8","13","75","59","11","17","109","97","77","61","1336","216",
"1400000US17031242400","Census Tract 2424; Cook County; Illinois","1697","135","0","13","39","43","125","82","91","73","0","13","83","61","46","36","104","66","135","86","1074","176",
"1400000US17031242500","Census Tract 2425; Cook County; Illinois","1726","200","28","33","125","67","267","161","53","37","185","102","18","16","13","21","99","69","42","40","896","190",
"1400000US17031242600","Census Tract 2426; Cook County; Illinois","2663","260","0","18","329","175","153","130","118","101","131","175","93","107","136","141","276","138","40","54","1387","299",
"1400000US17031242700","Census Tract 2427; Cook County; Illinois","852","125","0","13","27","24","93","57","38","51","68","33","39","34","27","27","29","24","33","28","498","128",
"1400000US17031242800","Census Tract 2428; Cook County; Illinois","768","80","15","16","59","32","148","69","66","40","20","28","21","30","24","21","42","31","16","17","357","69",
"1400000US17031242900","Census Tract 2429; Cook County; Illinois","980","68","0","13","66","32","146","70","56","35","14","15","17","27","38","43","50","33","66","42","527","94",
"1400000US17031243000","Census Tract 2430; Cook County; Illinois","1204","176","0","13","127","60","196","89","95","48","140","85","72","82","10","16","7","14","0","13","557","181",
"1400000US17031243100","Census Tract 2431; Cook County; Illinois","988","193","0","13","100","42","176","49","50","39","11","14","36","27","17","21","11","19","41","34","546","206",
"1400000US17031243200","Census Tract 2432; Cook County; Illinois","1208","242","22","26","52","40","112","58","386","234","33","51","79","47","35","52","22","24","11","17","456","119",
"1400000US17031243300","Census Tract 2433; Cook County; Illinois","1444","211","64","42","72","52","116","75","85","54","102","72","86","55","34","36","208","149","14","23","663","199",
"1400000US17031243400","Census Tract 2434; Cook County; Illinois","1631","183","0","13","150","77","311","152","122","93","135","81","105","91","90","70","185","143","62","52","471","152",
"1400000US17031243500","Census Tract 2435; Cook County; Illinois","2918","214","81","58","746","199","868","243","338","151","212","203","45","47","161","180","38","45","17","27","412","189",
"1400000US17031250200","Census Tract 2502; Cook County; Illinois","890","111","0","13","0","13","21","30","22","32","0","13","74","57","103","72","237","94","13","19","420","123",
"1400000US17031250300","Census Tract 2503; Cook County; Illinois","1765","182","0","18","34","42","293","103","0","18","41","66","52","56","178","139","98","85","235","106","834","186",
"1400000US17031250400","Census Tract 2504; Cook County; Illinois","2171","231","0","18","0","18","0","18","25","41","60","97","83","100","206","151","242","143","326","198","1229","317",
"1400000US17031250500","Census Tract 2505; Cook County; Illinois","3057","339","0","18","0","18","99","81","52","52","95","83","416","168","162","96","858","366","472","156","903","245",
"1400000US17031250600","Census Tract 2506; Cook County; Illinois","1424","115","0","13","15","24","16","28","22","36","0","13","47","60","26","24","125","89","166","81","1007","169",
"1400000US17031250700","Census Tract 2507; Cook County; Illinois","2410","304","33","54","0","18","0","18","326","213","168","167","26","42","233","143","151","158","190","143","1283","339",
"1400000US17031250800","Census Tract 2508; Cook County; Illinois","876","110","0","13","0","13","0","13","8","13","0","13","34","47","95","89","72","45","137","81","530","143",
"1400000US17031251000","Census Tract 2510; Cook County; Illinois","447","52","0","13","0","13","0","13","0","13","52","75","0","13","10","17","0","13","66","56","319","89",
"1400000US17031251100","Census Tract 2511; Cook County; Illinois","1870","251","0","13","46","80","184","120","0","13","123","135","51","39","369","143","124","126","199","168","774","191",
"1400000US17031251200","Census Tract 2512; Cook County; Illinois","1346","212","0","13","21","36","0","13","21","35","207","126","74","79","10","18","148","92","88","66","777","223",
"1400000US17031251300","Census Tract 2513; Cook County; Illinois","1741","170","0","13","108","99","15","23","47","59","47","61","130","69","88","65","198","114","91","65","1017","222",
"1400000US17031251400","Census Tract 2514; Cook County; Illinois","2177","428","0","13","0","13","29","36","81","86","97","76","491","370","120","78","125","99","220","195","1014","349",
"1400000US17031251500","Census Tract 2515; Cook County; Illinois","1560","183","78","94","0","13","0","13","83","120","48","54","176","142","261","160","114","89","110","69","690","195",
"1400000US17031251600","Census Tract 2516; Cook County; Illinois","1345","190","0","13","0","13","0","13","37","57","59","84","0","13","39","47","33","53","55","42","1122","208",
"1400000US17031251700","Census Tract 2517; Cook County; Illinois","458","63","0","13","0","13","0","13","0","13","44","40","9","14","38","28","0","13","0","13","367","73",
"1400000US17031251800","Census Tract 2518; Cook County; Illinois","1958","218","0","13","17","27","0","13","287","219","122","114","0","13","275","148","30","48","293","136","934","206",
"1400000US17031251900","Census Tract 2519; Cook County; Illinois","2510","269","0","18","0","18","0","18","0","18","281","212","94","83","431","236","433","243","148","96","1123","306",
"1400000US17031252000","Census Tract 2520; Cook County; Illinois","2607","255","0","18","51","58","235","156","93","69","234","153","237","146","243","167","167","124","189","161","1158","337",
"1400000US17031252101","Census Tract 2521.01; Cook County; Illinois","808","130","6","9","0","13","0","13","32","30","0","13","0","13","150","49","186","60","56","50","378","142",
"1400000US17031252102","Census Tract 2521.02; Cook County; Illinois","2510","256","0","18","0","18","29","44","63","98","17","32","143","118","403","252","813","342","231","140","811","301",
"1400000US17031252201","Census Tract 2522.01; Cook County; Illinois","1182","172","0","13","0","13","0","13","202","111","15","25","9","14","193","102","298","111","61","56","404","148",
"1400000US17031252202","Census Tract 2522.02; Cook County; Illinois","2019","254","0","18","46","50","13","20","0","18","60","65","66","75","227","128","277","199","69","71","1261","225",
"1400000US17031260100","Census Tract 2601; Cook County; Illinois","726","69","7","11","110","49","59","50","79","47","19","21","76","39","84","51","8","11","34","26","250","79",
"1400000US17031260200","Census Tract 2602; Cook County; Illinois","512","100","0","13","40","35","36","34","0","13","36","37","68","48","7","10","19","22","23","24","283","105",
"1400000US17031260300","Census Tract 2603; Cook County; Illinois","641","81","2","13","48","42","31","28","17","28","4","7","145","70","84","73","139","77","5","8","166","82",
"1400000US17031260400","Census Tract 2604; Cook County; Illinois","585","100","0","13","0","13","104","33","0","13","0","13","0","13","94","69","112","59","64","47","211","100",
"1400000US17031260500","Census Tract 2605; Cook County; Illinois","757","66","0","13","0","13","0","13","29","31","60","52","16","24","108","68","14","21","0","13","530","106",
"1400000US17031260600","Census Tract 2606; Cook County; Illinois","852","97","0","13","14","20","0","13","28","43","0","13","5","9","179","102","43","44","31","52","552","129",
"1400000US17031260700","Census Tract 2607; Cook County; Illinois","638","131","11","17","0","13","33","34","14","21","0","13","84","75","0","13","0","13","54","54","442","131",
"1400000US17031260800","Census Tract 2608; Cook County; Illinois","992","113","0","13","0","13","0","13","23","31","6","11","119","63","119","79","65","46","173","85","487","130",
"1400000US17031260900","Census Tract 2609; Cook County; Illinois","579","84","0","13","27","36","23","24","62","67","44","45","0","13","38","41","0","13","39","28","346","80",
"1400000US17031261000","Census Tract 2610; Cook County; Illinois","1116","225","0","13","27","40","0","13","0","13","13","19","219","109","23","35","0","13","61","53","773","233",
"1400000US17031270500","Census Tract 2705; Cook County; Illinois","738","95","0","13","164","74","52","28","16","24","0","13","85","69","0","13","80","57","73","84","268","99",
"1400000US17031271200","Census Tract 2712; Cook County; Illinois","470","37","0","13","0","13","103","68","39","29","15","15","30","24","0","13","35","30","30","26","218","63",
"1400000US17031271300","Census Tract 2713; Cook County; Illinois","402","66","0","13","0","13","24","33","0","13","0","13","42","33","78","19","69","33","20","21","169","55",
"1400000US17031271400","Census Tract 2714; Cook County; Illinois","661","80","0","13","132","85","0","13","20","23","0","13","11","16","9","13","56","57","31","35","402","97",
"1400000US17031271500","Census Tract 2715; Cook County; Illinois","560","62","0","13","73","63","41","51","86","40","94","81","56","67","29","38","0","13","10","15","171","80",
"1400000US17031271800","Census Tract 2718; Cook County; Illinois","338","21","0","13","20","33","19","32","16","24","0","13","39","42","23","32","0","13","54","52","167","77",
"1400000US17031280100","Census Tract 2801; Cook County; Illinois","5816","523","0","18","1324","435","2703","677","568","277","13","20","98","156","0","18","133","210","142","139","835","350",
"1400000US17031280400","Census Tract 2804; Cook County; Illinois","638","81","16","24","20","23","351","120","58","49","54","58","13","19","85","49","25","30","0","13","16","17",
"1400000US17031280800","Census Tract 2808; Cook County; Illinois","495","47","0","13","230","49","122","27","9","13","19","26","0","13","45","36","5","10","0","13","65","28",
"1400000US17031280900","Census Tract 2809; Cook County; Illinois","464","98","0","13","11","17","164","111","103","71","12","21","67","38","0","13","0","13","0","13","107","68",
"1400000US17031281900","Census Tract 2819; Cook County; Illinois","4914","364","36","60","1015","331","774","316","274","150","1603","411","247","165","23","37","12","19","78","71","852","316",
"1400000US17031282700","Census Tract 2827; Cook County; Illinois","1188","109","0","13","184","102","556","170","175","75","0","13","3","5","26","27","0","13","17","26","227","81",
"1400000US17031282800","Census Tract 2828; Cook County; Illinois","799","84","22","32","34","25","138","81","100","52","45","39","26","21","78","56","33","32","38","34","285","101",
"1400000US17031283100","Census Tract 2831; Cook County; Illinois","1528","329","0","13","59","59","277","130","15","27","152","113","437","174","114","124","268","302","25","39","181","99",
"1400000US17031283200","Census Tract 2832; Cook County; Illinois","843","126","0","13","138","87","296","93","135","78","27","26","36","35","94","46","32","25","0","13","85","55",
"1400000US17031283800","Census Tract 2838; Cook County; Illinois","1697","154","0","13","35","30","438","149","124","96","181","112","126","75","53","57","92","85","70","65","578","133",
"1400000US17031290900","Census Tract 2909; Cook County; Illinois","1629","166","19","32","55","51","71","65","95","92","42","80","203","146","132","80","62","93","63","52","887","239",
"1400000US17031291200","Census Tract 2912; Cook County; Illinois","975","125","0","13","65","73","83","94","7","10","0","13","46","39","7","15","117","85","58","64","592","152",
"1400000US17031291600","Census Tract 2916; Cook County; Illinois","662","365","0","13","13","15","34","28","33","25","5","7","13","15","0","13","0","13","82","72","482","364",
"1400000US17031292200","Census Tract 2922; Cook County; Illinois","1321","168","0","13","0","13","163","82","62","62","49","41","0","13","96","89","38","41","185","112","728","161",
"1400000US17031292400","Census Tract 2924; Cook County; Illinois","960","160","0","13","41","59","33","34","0","13","0","13","75","64","175","153","141","79","82","73","413","128",
"1400000US17031292500","Census Tract 2925; Cook County; Illinois","1726","249","0","13","136","89","154","162","76","98","37","57","2","16","116","71","113","82","22","34","1070","214",
"1400000US17031300500","Census Tract 3005; Cook County; Illinois","1043","164","0","13","0","13","14","21","37","44","0","13","95","90","38","42","54","61","154","99","651","167",
"1400000US17031300600","Census Tract 3006; Cook County; Illinois","1042","226","0","13","0","13","0","13","56","79","0","13","13","20","97","93","289","223","14","19","573","127",
"1400000US17031300700","Census Tract 3007; Cook County; Illinois","1850","406","0","13","0","13","13","33","321","354","0","13","64","68","67","100","44","48","0","13","1341","400",
"1400000US17031300800","Census Tract 3008; Cook County; Illinois","1234","153","0","13","0","13","145","155","16","26","12","19","50","82","0","13","0","13","132","152","879","217",
"1400000US17031300900","Census Tract 3009; Cook County; Illinois","1772","563","0","13","0","13","0","13","20","30","38","41","331","416","152","137","265","167","53","66","913","401",
"1400000US17031301100","Census Tract 3011; Cook County; Illinois","853","86","0","13","0","13","0","13","13","21","15","23","50","39","122","86","48","52","57","47","548","109",
"1400000US17031301200","Census Tract 3012; Cook County; Illinois","1774","249","0","13","56","37","175","116","97","95","170","124","0","13","48","81","0","13","186","184","1042","233",
"1400000US17031301600","Census Tract 3016; Cook County; Illinois","1543","351","0","13","0","13","50","57","98","115","16","26","59","63","0","13","63","80","229","112","1028","361",
"1400000US17031301701","Census Tract 3017.01; Cook County; Illinois","1549","229","18","29","73","90","22","34","0","13","28","44","0","13","0","13","160","115","128","137","1120","214",
"1400000US17031301702","Census Tract 3017.02; Cook County; Illinois","1335","335","0","13","0","13","0","13","0","13","239","283","106","64","57","73","3","23","27","26","903","268",
"1400000US17031301801","Census Tract 3018.01; Cook County; Illinois","1261","255","0","13","0","13","5","20","0","13","8","13","154","125","36","58","138","187","83","67","837","227",
"1400000US17031301802","Census Tract 3018.02; Cook County; Illinois","1030","101","0","13","0","13","75","85","0","13","0","13","35","58","46","56","107","82","158","102","609","151",
"1400000US17031301803","Census Tract 3018.03; Cook County; Illinois","1313","104","0","13","0","13","0","13","34","39","28","31","45","57","14","22","124","68","92","72","976","156",
"1400000US17031310200","Census Tract 3102; Cook County; Illinois","883","107","8","12","92","68","51","43","36","24","26","23","27","20","17","17","0","13","40","39","586","89",
"1400000US17031310300","Census Tract 3103; Cook County; Illinois","860","100","0","13","61","48","281","95","45","58","33","33","0","13","0","13","70","55","26","40","344","101",
"1400000US17031310400","Census Tract 3104; Cook County; Illinois","782","123","6","9","93","52","85","66","26","23","0","13","28","22","7","12","41","34","17","23","479","111",
"1400000US17031310500","Census Tract 3105; Cook County; Illinois","741","118","0","13","25","27","76","62","19","29","36","58","15","21","64","49","59","65","100","61","347","144",
"1400000US17031310600","Census Tract 3106; Cook County; Illinois","2786","222","0","18","167","121","180","136","101","82","115","97","279","158","28","46","449","224","199","44","1268","288",
"1400000US17031310700","Census Tract 3107; Cook County; Illinois","711","111","0","13","34","38","54","40","83","95","0","13","84","67","56","34","45","49","10","16","345","88",
"1400000US17031310800","Census Tract 3108; Cook County; Illinois","2037","262","0","13","49","52","76","67","116","91","57","61","143","95","181","117","72","79","19","28","1324","318",
"1400000US17031310900","Census Tract 3109; Cook County; Illinois","2208","200","0","13","166","120","123","79","90","106","160","94","80","77","58","51","53","65","234","121","1244","240",
"1400000US17031320101","Census Tract 3201.01; Cook County; Illinois","6630","491","121","106","851","411","2835","593","603","349","547","504","444","236","806","436","316","370","107","133","0","18",
"1400000US17031320102","Census Tract 3201.02; Cook County; Illinois","3075","143","222","159","419","193","1189","248","75","69","589","197","214","190","17","29","0","18","21","33","329","135",
"1400000US17031320400","Census Tract 3204; Cook County; Illinois","1092","172","0","13","240","138","373","101","12","19","0","13","87","73","28","34","0","13","0","13","352","87",
"1400000US17031320600","Census Tract 3206; Cook County; Illinois","4347","284","0","18","1343","309","1253","283","68","69","83","70","244","134","380","197","15","25","0","18","961","337",
"1400000US17031330101","Census Tract 3301.01; Cook County; Illinois","2930","709","0","13","146","112","2521","686","210","248","0","13","0","13","0","13","0","13","0","13","53","56",
"1400000US17031330102","Census Tract 3301.02; Cook County; Illinois","7361","633","579","648","2211","677","3325","872","251","183","254","140","146","157","52","84","223","214","114","133","206","205",
"1400000US17031330103","Census Tract 3301.03; Cook County; Illinois","5067","490","67","96","771","438","2165","490","171","154","249","288","190","243","369","420","133","226","0","18","952","343",
"1400000US17031330200","Census Tract 3302; Cook County; Illinois","1971","204","58","41","24","31","504","184","738","156","49","40","95","52","81","53","261","137","19","29","142","89",
"1400000US17031340300","Census Tract 3403; Cook County; Illinois","744","113","0","13","17","17","17","18","92","40","78","46","62","41","27","28","66","53","8","12","377","115",
"1400000US17031340400","Census Tract 3404; Cook County; Illinois","747","64","0","13","26","26","120","57","33","25","28","27","84","42","5","7","35","29","75","49","341","71",
"1400000US17031340500","Census Tract 3405; Cook County; Illinois","1083","131","45","20","8","14","75","51","105","57","99","91","71","44","91","67","32","40","9","13","548","132",
"1400000US17031340600","Census Tract 3406; Cook County; Illinois","513","107","0","13","53","40","0","13","16","22","49","30","45","25","60","81","127","69","105","53","58","52",
"1400000US17031350100","Census Tract 3501; Cook County; Illinois","1702","191","0","13","11","18","0","13","24","37","134","88","186","102","557","193","679","230","21","32","90","96",
"1400000US17031350400","Census Tract 3504; Cook County; Illinois","756","109","0","13","0","13","102","57","0","13","31","25","38","49","169","79","304","114","53","41","59","41",
"1400000US17031351000","Census Tract 3510; Cook County; Illinois","2572","266","0","13","0","13","0","13","187","141","543","310","333","146","247","145","799","280","236","235","227","186",
"1400000US17031351100","Census Tract 3511; Cook County; Illinois","1092","191","0","13","38","54","83","89","15","23","0","13","181","144","239","116","237","137","51","64","248","79",
"1400000US17031351400","Census Tract 3514; Cook County; Illinois","855","226","0","13","0","13","84","59","0","13","133","56","90","48","90","58","0","13","241","227","217","68",
"1400000US17031351500","Census Tract 3515; Cook County; Illinois","419","58","13","19","169","70","148","54","31","36","0","13","27","26","21","12","0","13","0","13","10","17",
"1400000US17031360200","Census Tract 3602; Cook County; Illinois","836","114","24","31","227","75","300","113","35","38","0","13","162","89","9","13","0","13","0","13","79","51",
"1400000US17031380100","Census Tract 3801; Cook County; Illinois","1184","152","0","13","37","42","606","168","110","96","0","13","53","62","91","88","0","13","50","49","237","111",
"1400000US17031380200","Census Tract 3802; Cook County; Illinois","1231","257","0","13","0","13","181","94","113","99","41","37","439","252","163","102","95","62","146","102","53","43",
"1400000US17031380600","Census Tract 3806; Cook County; Illinois","2184","220","0","13","200","127","744","221","60","71","140","90","269","90","107","109","119","84","27","44","518","222",
"1400000US17031381200","Census Tract 3812; Cook County; Illinois","1251","150","0","13","20","24","138","99","40","58","9","13","24","36","169","106","113","77","99","99","639","182",
"1400000US17031381400","Census Tract 3814; Cook County; Illinois","883","112","0","13","267","101","42","35","37","38","11","20","71","59","112","88","86","55","23","25","234","64",
"1400000US17031381500","Census Tract 3815; Cook County; Illinois","401","94","0","13","20","22","7","11","28","11","10","15","9","10","54","40","8","12","67","51","198","81",
"1400000US17031381700","Census Tract 3817; Cook County; Illinois","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1400000US17031381800","Census Tract 3818; Cook County; Illinois","919","176","22","29","31","33","265","118","131","143","32","39","72","58","0","13","28","41","58","60","280","100",
"1400000US17031381900","Census Tract 3819; Cook County; Illinois","612","88","0","13","53","54","58","47","0","13","26","26","7","11","39","40","7","10","63","68","359","119",
"1400000US17031390100","Census Tract 3901; Cook County; Illinois","815","206","7","13","36","28","131","57","142","82","66","39","30","40","60","58","18","25","13","21","312","206",
"1400000US17031390200","Census Tract 3902; Cook County; Illinois","1009","141","19","21","103","77","366","89","39","37","29","32","0","13","4","6","46","38","66","94","337","109",
"1400000US17031390300","Census Tract 3903; Cook County; Illinois","1694","212","0","13","0","13","109","66","129","100","221","96","168","118","345","166","0","13","100","84","622","211",
"1400000US17031390400","Census Tract 3904; Cook County; Illinois","1684","172","0","13","46","42","138","89","99","76","152","106","226","138","451","188","151","84","48","52","373","147",
"1400000US17031390500","Census Tract 3905; Cook County; Illinois","914","98","0","13","15","16","17","21","20","23","34","26","180","77","76","39","114","56","99","88","359","77",
"1400000US17031390600","Census Tract 3906; Cook County; Illinois","969","185","0","13","8","11","36","35","25","16","13","18","238","188","103","55","6","9","38","44","502","77",
"1400000US17031390700","Census Tract 3907; Cook County; Illinois","4147","417","0","18","46","48","150","114","239","179","0","18","1063","363","1232","378","703","279","167","149","547","215",
"1400000US17031400300","Census Tract 4003; Cook County; Illinois","755","80","0","13","38","36","87","57","37","54","80","59","28","24","21","22","186","84","0","13","278","93",
"1400000US17031400400","Census Tract 4004; Cook County; Illinois","1025","150","0","13","40","36","117","105","55","43","0","13","53","48","26","25","75","78","88","74","571","157",
"1400000US17031400500","Census Tract 4005; Cook County; Illinois","1257","238","14","21","154","95","27","40","140","108","0","13","54","52","30","33","144","76","255","172","439","211",
"1400000US17031400800","Census Tract 4008; Cook County; Illinois","1519","159","0","13","162","140","0","13","287","162","136","104","293","202","42","40","53","64","94","81","452","173",
"1400000US17031410100","Census Tract 4101; Cook County; Illinois","1715","202","27","34","290","108","24","27","159","107","61","40","217","108","99","49","149","74","124","87","565","173",
