"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2024 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2024 inflation-adjusted dollars)",
"1400000US17031063301","Census Tract 633.01; Cook County; Illinois","66901","13158",
"1400000US17031063302","Census Tract 633.02; Cook County; Illinois","98219","15924",
"1400000US17031063303","Census Tract 633.03; Cook County; Illinois","107639","9377",
"1400000US17031063400","Census Tract 634; Cook County; Illinois","86979","32663",
"1400000US17031070101","Census Tract 701.01; Cook County; Illinois","83614","24458",
"1400000US17031070102","Census Tract 701.02; Cook County; Illinois","110577","32736",
"1400000US17031070103","Census Tract 701.03; Cook County; Illinois","73581","13640",
"1400000US17031070200","Census Tract 702; Cook County; Illinois","109000","28125",
"1400000US17031070300","Census Tract 703; Cook County; Illinois","156898","67260",
"1400000US17031070400","Census Tract 704; Cook County; Illinois","192955","80243",
"1400000US17031070500","Census Tract 705; Cook County; Illinois","207076","31204",
"1400000US17031070600","Census Tract 706; Cook County; Illinois","249531","96788",
"1400000US17031070700","Census Tract 707; Cook County; Illinois","143955","50151",
"1400000US17031071000","Census Tract 710; Cook County; Illinois","179438","42924",
"1400000US17031071100","Census Tract 711; Cook County; Illinois","204609","35748",
"1400000US17031071200","Census Tract 712; Cook County; Illinois","131383","21522",
"1400000US17031071300","Census Tract 713; Cook County; Illinois","129486","30930",
"1400000US17031071400","Census Tract 714; Cook County; Illinois","113581","30976",
"1400000US17031071500","Census Tract 715; Cook County; Illinois","119024","15170",
"1400000US17031071600","Census Tract 716; Cook County; Illinois","204375","71736",
"1400000US17031071700","Census Tract 717; Cook County; Illinois","202500","85311",
"1400000US17031071800","Census Tract 718; Cook County; Illinois","241228","36898",
"1400000US17031080100","Census Tract 801; Cook County; Illinois","105000","24417",
"1400000US17031080201","Census Tract 802.01; Cook County; Illinois","120409","26560",
"1400000US17031080202","Census Tract 802.02; Cook County; Illinois","106071","14241",
"1400000US17031080300","Census Tract 803; Cook County; Illinois","151830","20344",
"1400000US17031080400","Census Tract 804; Cook County; Illinois","68270","51179",
"1400000US17031081000","Census Tract 810; Cook County; Illinois","79465","12761",
"1400000US17031081100","Census Tract 811; Cook County; Illinois","79561","9747",
"1400000US17031081201","Census Tract 812.01; Cook County; Illinois","122659","21769",
"1400000US17031081202","Census Tract 812.02; Cook County; Illinois","154569","69448",
"1400000US17031081300","Census Tract 813; Cook County; Illinois","108625","28286",
"1400000US17031081401","Census Tract 814.01; Cook County; Illinois","83292","15854",
"1400000US17031081402","Census Tract 814.02; Cook County; Illinois","170333","47591",
"1400000US17031081403","Census Tract 814.03; Cook County; Illinois","110327","17754",
"1400000US17031081500","Census Tract 815; Cook County; Illinois","134320","30560",
"1400000US17031081600","Census Tract 816; Cook County; Illinois","145500","34473",
"1400000US17031081700","Census Tract 817; Cook County; Illinois","142821","20453",
"1400000US17031081800","Census Tract 818; Cook County; Illinois","147354","17948",
"1400000US17031081900","Census Tract 819; Cook County; Illinois","225694","57588",
"1400000US17031090100","Census Tract 901; Cook County; Illinois","140194","41371",
"1400000US17031090200","Census Tract 902; Cook County; Illinois","127384","21219",
"1400000US17031090300","Census Tract 903; Cook County; Illinois","116438","21260",
"1400000US17031100100","Census Tract 1001; Cook County; Illinois","114536","18492",
"1400000US17031100200","Census Tract 1002; Cook County; Illinois","94167","23243",
"1400000US17031100300","Census Tract 1003; Cook County; Illinois","95441","23700",
"1400000US17031100400","Census Tract 1004; Cook County; Illinois","142123","18205",
"1400000US17031100500","Census Tract 1005; Cook County; Illinois","128688","19308",
"1400000US17031100600","Census Tract 1006; Cook County; Illinois","78689","12692",
"1400000US17031100700","Census Tract 1007; Cook County; Illinois","134767","20764",
"1400000US17031110100","Census Tract 1101; Cook County; Illinois","97743","22561",
"1400000US17031110200","Census Tract 1102; Cook County; Illinois","76563","33955",
"1400000US17031110300","Census Tract 1103; Cook County; Illinois","119750","26938",
"1400000US17031110400","Census Tract 1104; Cook County; Illinois","92315","13914",
"1400000US17031110501","Census Tract 1105.01; Cook County; Illinois","105568","16576",
"1400000US17031110502","Census Tract 1105.02; Cook County; Illinois","71992","29679",
"1400000US17031120100","Census Tract 1201; Cook County; Illinois","163007","25260",
"1400000US17031120200","Census Tract 1202; Cook County; Illinois","141458","39506",
"1400000US17031120300","Census Tract 1203; Cook County; Illinois","139338","28772",
"1400000US17031120400","Census Tract 1204; Cook County; Illinois","108145","17902",
"1400000US17031130100","Census Tract 1301; Cook County; Illinois","34565","30111",
"1400000US17031130200","Census Tract 1302; Cook County; Illinois","120625","62316",
