"GEO_ID","NAME","B25064_001E","B25064_001M",
"Geography","Geographic Area Name","Estimate!!Median gross rent","Margin of Error!!Median gross rent",
"1400000US17031320102","Census Tract 3201.02; Cook County; Illinois","2270","274",
"1400000US17031320400","Census Tract 3204; Cook County; Illinois","2301","93",
"1400000US17031320600","Census Tract 3206; Cook County; Illinois","2475","239",
"1400000US17031330101","Census Tract 3301.01; Cook County; Illinois","3,500+","***",
"1400000US17031330102","Census Tract 3301.02; Cook County; Illinois","2545","184",
"1400000US17031330103","Census Tract 3301.03; Cook County; Illinois","1902","755",
"1400000US17031330200","Census Tract 3302; Cook County; Illinois","-","**",
"1400000US17031340300","Census Tract 3403; Cook County; Illinois","1160","627",
"1400000US17031340400","Census Tract 3404; Cook County; Illinois","1612","255",
"1400000US17031340500","Census Tract 3405; Cook County; Illinois","819","272",
"1400000US17031340600","Census Tract 3406; Cook County; Illinois","384","61",
"1400000US17031350100","Census Tract 3501; Cook County; Illinois","1387","61",
"1400000US17031350400","Census Tract 3504; Cook County; Illinois","577","288",
"1400000US17031351000","Census Tract 3510; Cook County; Illinois","1362","92",
"1400000US17031351100","Census Tract 3511; Cook County; Illinois","381","151",
"1400000US17031351400","Census Tract 3514; Cook County; Illinois","806","614",
"1400000US17031351500","Census Tract 3515; Cook County; Illinois","1650","177",
"1400000US17031360200","Census Tract 3602; Cook County; Illinois","998","136",
"1400000US17031380100","Census Tract 3801; Cook County; Illinois","520","242",
"1400000US17031380200","Census Tract 3802; Cook County; Illinois","550","92",
"1400000US17031380600","Census Tract 3806; Cook County; Illinois","1372","90",
"1400000US17031381200","Census Tract 3812; Cook County; Illinois","1333","404",
"1400000US17031381400","Census Tract 3814; Cook County; Illinois","1230","172",
"1400000US17031381500","Census Tract 3815; Cook County; Illinois","1013","161",
"1400000US17031381700","Census Tract 3817; Cook County; Illinois","-","**",
"1400000US17031381800","Census Tract 3818; Cook County; Illinois","1118","137",
"1400000US17031381900","Census Tract 3819; Cook County; Illinois","-","**",
"1400000US17031390100","Census Tract 3901; Cook County; Illinois","989","340",
"1400000US17031390200","Census Tract 3902; Cook County; Illinois","1379","46",
"1400000US17031390300","Census Tract 3903; Cook County; Illinois","708","473",
"1400000US17031390400","Census Tract 3904; Cook County; Illinois","1049","135",
"1400000US17031390500","Census Tract 3905; Cook County; Illinois","1377","171",
"1400000US17031390600","Census Tract 3906; Cook County; Illinois","1368","84",
"1400000US17031390700","Census Tract 3907; Cook County; Illinois","1984","214",
"1400000US17031400300","Census Tract 4003; Cook County; Illinois","1425","268",
"1400000US17031400400","Census Tract 4004; Cook County; Illinois","1180","195",
"1400000US17031400500","Census Tract 4005; Cook County; Illinois","1114","53",
"1400000US17031400800","Census Tract 4008; Cook County; Illinois","840","216",
"1400000US17031410100","Census Tract 4101; Cook County; Illinois","1824","531",
"1400000US17031410200","Census Tract 4102; Cook County; Illinois","1472","150",
"1400000US17031410500","Census Tract 4105; Cook County; Illinois","1620","177",
"1400000US17031410600","Census Tract 4106; Cook County; Illinois","1958","307",
"1400000US17031410700","Census Tract 4107; Cook County; Illinois","1456","115",
"1400000US17031410800","Census Tract 4108; Cook County; Illinois","1349","178",
"1400000US17031410900","Census Tract 4109; Cook County; Illinois","1719","172",
"1400000US17031411000","Census Tract 4110; Cook County; Illinois","1677","271",
"1400000US17031411100","Census Tract 4111; Cook County; Illinois","1216","185",
"1400000US17031411200","Census Tract 4112; Cook County; Illinois","1674","73",
"1400000US17031420100","Census Tract 4201; Cook County; Illinois","932","42",
"1400000US17031420200","Census Tract 4202; Cook County; Illinois","1391","201",
"1400000US17031420300","Census Tract 4203; Cook County; Illinois","1422","323",
"1400000US17031420400","Census Tract 4204; Cook County; Illinois","1128","112",
"1400000US17031420500","Census Tract 4205; Cook County; Illinois","754","55",
"1400000US17031420600","Census Tract 4206; Cook County; Illinois","1287","304",
"1400000US17031420700","Census Tract 4207; Cook County; Illinois","1171","135",
"1400000US17031420800","Census Tract 4208; Cook County; Illinois","1593","161",
"1400000US17031421200","Census Tract 4212; Cook County; Illinois","1319","785",
"1400000US17031430101","Census Tract 4301.01; Cook County; Illinois","1251","134",
"1400000US17031430102","Census Tract 4301.02; Cook County; Illinois","997","183",
"1400000US17031430200","Census Tract 4302; Cook County; Illinois","1041","125",
"1400000US17031430300","Census Tract 4303; Cook County; Illinois","1304","79",
"1400000US17031430400","Census Tract 4304; Cook County; Illinois","1220","307",
"1400000US17031430500","Census Tract 4305; Cook County; Illinois","985","184",
"1400000US17031430600","Census Tract 4306; Cook County; Illinois","1159","213",
"1400000US17031430700","Census Tract 4307; Cook County; Illinois","1306","105",
"1400000US17031430800","Census Tract 4308; Cook County; Illinois","1326","244",
"1400000US17031430900","Census Tract 4309; Cook County; Illinois","859","251",
"1400000US17031431200","Census Tract 4312; Cook County; Illinois","784","219",
"1400000US17031431301","Census Tract 4313.01; Cook County; Illinois","1178","95",
"1400000US17031431302","Census Tract 4313.02; Cook County; Illinois","1081","84",
"1400000US17031431400","Census Tract 4314; Cook County; Illinois","1055","86",
"1400000US17031440101","Census Tract 4401.01; Cook County; Illinois","1056","65",
"1400000US17031440102","Census Tract 4401.02; Cook County; Illinois","965","135",
"1400000US17031440201","Census Tract 4402.01; Cook County; Illinois","1153","112",
"1400000US17031440202","Census Tract 4402.02; Cook County; Illinois","973","51",
"1400000US17031440300","Census Tract 4403; Cook County; Illinois","1204","246",
"1400000US17031440600","Census Tract 4406; Cook County; Illinois","2045","760",
"1400000US17031440700","Census Tract 4407; Cook County; Illinois","1294","176",
"1400000US17031440800","Census Tract 4408; Cook County; Illinois","980","102",
"1400000US17031440900","Census Tract 4409; Cook County; Illinois","1145","193",
"1400000US17031450300","Census Tract 4503; Cook County; Illinois","1128","90",
"1400000US17031460100","Census Tract 4601; Cook County; Illinois","1117","129",
"1400000US17031460200","Census Tract 4602; Cook County; Illinois","699","191",
"1400000US17031460301","Census Tract 4603.01; Cook County; Illinois","1208","271",
"1400000US17031460302","Census Tract 4603.02; Cook County; Illinois","963","34",
"1400000US17031460400","Census Tract 4604; Cook County; Illinois","1166","262",
"1400000US17031460500","Census Tract 4605; Cook County; Illinois","914","158",
"1400000US17031460800","Census Tract 4608; Cook County; Illinois","962","106",
"1400000US17031461000","Census Tract 4610; Cook County; Illinois","347","99",
"1400000US17031470100","Census Tract 4701; Cook County; Illinois","678","320",
"1400000US17031480100","Census Tract 4801; Cook County; Illinois","1116","36",
"1400000US17031480200","Census Tract 4802; Cook County; Illinois","1473","236",
"1400000US17031480300","Census Tract 4803; Cook County; Illinois","1049","495",
"1400000US17031480400","Census Tract 4804; Cook County; Illinois","-","**",
"1400000US17031480500","Census Tract 4805; Cook County; Illinois","1236","203",
"1400000US17031490200","Census Tract 4902; Cook County; Illinois","1164","281",
"1400000US17031490500","Census Tract 4905; Cook County; Illinois","1610","281",
"1400000US17031490600","Census Tract 4906; Cook County; Illinois","1668","184",
"1400000US17031490700","Census Tract 4907; Cook County; Illinois","1106","270",
"1400000US17031490800","Census Tract 4908; Cook County; Illinois","956","134",
"1400000US17031490901","Census Tract 4909.01; Cook County; Illinois","1252","369",
"1400000US17031490902","Census Tract 4909.02; Cook County; Illinois","1037","278",
"1400000US17031491000","Census Tract 4910; Cook County; Illinois","962","534",
"1400000US17031491100","Census Tract 4911; Cook County; Illinois","1174","152",
"1400000US17031491200","Census Tract 4912; Cook County; Illinois","1444","297",
"1400000US17031491300","Census Tract 4913; Cook County; Illinois","1316","164",
"1400000US17031491400","Census Tract 4914; Cook County; Illinois","1303","268",
"1400000US17031500100","Census Tract 5001; Cook County; Illinois","1197","62",
"1400000US17031500200","Census Tract 5002; Cook County; Illinois","1245","255",
"1400000US17031500300","Census Tract 5003; Cook County; Illinois","997","99",
"1400000US17031510100","Census Tract 5101; Cook County; Illinois","1293","644",
"1400000US17031510200","Census Tract 5102; Cook County; Illinois","1661","465",
"1400000US17031510300","Census Tract 5103; Cook County; Illinois","1187","155",
"1400000US17031520100","Census Tract 5201; Cook County; Illinois","748","271",
"1400000US17031520200","Census Tract 5202; Cook County; Illinois","1069","113",
"1400000US17031520300","Census Tract 5203; Cook County; Illinois","1098","208",
"1400000US17031520400","Census Tract 5204; Cook County; Illinois","865","422",
"1400000US17031520500","Census Tract 5205; Cook County; Illinois","1674","608",
"1400000US17031520600","Census Tract 5206; Cook County; Illinois","1346","84",
"1400000US17031530100","Census Tract 5301; Cook County; Illinois","1049","126",
"1400000US17031530200","Census Tract 5302; Cook County; Illinois","1338","132",
"1400000US17031530300","Census Tract 5303; Cook County; Illinois","1613","466",
"1400000US17031530400","Census Tract 5304; Cook County; Illinois","1266","890",
"1400000US17031530501","Census Tract 5305.01; Cook County; Illinois","1488","502",
"1400000US17031530502","Census Tract 5305.02; Cook County; Illinois","-","**",
"1400000US17031530503","Census Tract 5305.03; Cook County; Illinois","1594","707",
"1400000US17031530600","Census Tract 5306; Cook County; Illinois","990","185",
"1400000US17031540101","Census Tract 5401.01; Cook County; Illinois","636","122",
"1400000US17031540102","Census Tract 5401.02; Cook County; Illinois","673","240",
"1400000US17031550100","Census Tract 5501; Cook County; Illinois","1278","575",
"1400000US17031550200","Census Tract 5502; Cook County; Illinois","1151","296",
"1400000US17031560100","Census Tract 5601; Cook County; Illinois","1083","351",
"1400000US17031560200","Census Tract 5602; Cook County; Illinois","1438","127",
"1400000US17031560300","Census Tract 5603; Cook County; Illinois","2021","1654",
"1400000US17031560400","Census Tract 5604; Cook County; Illinois","-","**",
"1400000US17031560700","Census Tract 5607; Cook County; Illinois","1155","88",
"1400000US17031560800","Census Tract 5608; Cook County; Illinois","1249","393",
"1400000US17031560900","Census Tract 5609; Cook County; Illinois","-","**",
"1400000US17031561000","Census Tract 5610; Cook County; Illinois","1193","164",
"1400000US17031561100","Census Tract 5611; Cook County; Illinois","1436","186",
"1400000US17031570100","Census Tract 5701; Cook County; Illinois","933","81",
"1400000US17031570200","Census Tract 5702; Cook County; Illinois","785","178",
"1400000US17031570300","Census Tract 5703; Cook County; Illinois","1112","171",
"1400000US17031570400","Census Tract 5704; Cook County; Illinois","1271","302",
"1400000US17031570500","Census Tract 5705; Cook County; Illinois","1122","389",
"1400000US17031580100","Census Tract 5801; Cook County; Illinois","1091","317",
"1400000US17031580200","Census Tract 5802; Cook County; Illinois","1181","200",
"1400000US17031580300","Census Tract 5803; Cook County; Illinois","1074","238",
"1400000US17031580400","Census Tract 5804; Cook County; Illinois","1159","156",
"1400000US17031580501","Census Tract 5805.01; Cook County; Illinois","1154","83",
"1400000US17031580502","Census Tract 5805.02; Cook County; Illinois","1139","39",
"1400000US17031580600","Census Tract 5806; Cook County; Illinois","1107","148",
"1400000US17031580700","Census Tract 5807; Cook County; Illinois","1100","225",
"1400000US17031580800","Census Tract 5808; Cook County; Illinois","1059","117",
"1400000US17031590500","Census Tract 5905; Cook County; Illinois","1561","176",
"1400000US17031590600","Census Tract 5906; Cook County; Illinois","1046","113",
"1400000US17031590700","Census Tract 5907; Cook County; Illinois","1317","152",
"1400000US17031600400","Census Tract 6004; Cook County; Illinois","1217","145",
"1400000US17031600600","Census Tract 6006; Cook County; Illinois","1565","155",
"1400000US17031600700","Census Tract 6007; Cook County; Illinois","1551","440",
"1400000US17031600900","Census Tract 6009; Cook County; Illinois","1278","112",
"1400000US17031610300","Census Tract 6103; Cook County; Illinois","978","45",
"1400000US17031610400","Census Tract 6104; Cook County; Illinois","1088","107",
"1400000US17031610800","Census Tract 6108; Cook County; Illinois","1368","60",
"1400000US17031611200","Census Tract 6112; Cook County; Illinois","1166","167",
"1400000US17031611300","Census Tract 6113; Cook County; Illinois","1131","72",
"1400000US17031611400","Census Tract 6114; Cook County; Illinois","1076","154",
"1400000US17031611500","Census Tract 6115; Cook County; Illinois","933","232",
"1400000US17031611600","Census Tract 6116; Cook County; Illinois","1106","50",
"1400000US17031611700","Census Tract 6117; Cook County; Illinois","995","214",
"1400000US17031611800","Census Tract 6118; Cook County; Illinois","995","187",
"1400000US17031611900","Census Tract 6119; Cook County; Illinois","1166","169",
"1400000US17031612000","Census Tract 6120; Cook County; Illinois","1066","146",
"1400000US17031612100","Census Tract 6121; Cook County; Illinois","1042","131",
"1400000US17031612200","Census Tract 6122; Cook County; Illinois","1080","108",
"1400000US17031620100","Census Tract 6201; Cook County; Illinois","1519","307",
"1400000US17031620200","Census Tract 6202; Cook County; Illinois","1111","255",
"1400000US17031620300","Census Tract 6203; Cook County; Illinois","1161","96",
"1400000US17031620400","Census Tract 6204; Cook County; Illinois","1351","59",
"1400000US17031630300","Census Tract 6303; Cook County; Illinois","1106","123",
"1400000US17031630400","Census Tract 6304; Cook County; Illinois","1088","119",
"1400000US17031630500","Census Tract 6305; Cook County; Illinois","958","184",
"1400000US17031630600","Census Tract 6306; Cook County; Illinois","1090","85",
"1400000US17031630800","Census Tract 6308; Cook County; Illinois","1004","175",
"1400000US17031630900","Census Tract 6309; Cook County; Illinois","1064","169",
"1400000US17031640100","Census Tract 6401; Cook County; Illinois","1125","32",
"1400000US17031640300","Census Tract 6403; Cook County; Illinois","1935","795",
"1400000US17031640400","Census Tract 6404; Cook County; Illinois","1474","277",
"1400000US17031640500","Census Tract 6405; Cook County; Illinois","1184","101",
"1400000US17031640600","Census Tract 6406; Cook County; Illinois","1188","219",
"1400000US17031640700","Census Tract 6407; Cook County; Illinois","1498","199",
"1400000US17031640800","Census Tract 6408; Cook County; Illinois","1340","119",
"1400000US17031650100","Census Tract 6501; Cook County; Illinois","1155","66",
"1400000US17031650200","Census Tract 6502; Cook County; Illinois","1326","88",
"1400000US17031650301","Census Tract 6503.01; Cook County; Illinois","1250","373",
"1400000US17031650302","Census Tract 6503.02; Cook County; Illinois","1059","114",
"1400000US17031650400","Census Tract 6504; Cook County; Illinois","1607","172",
"1400000US17031650500","Census Tract 6505; Cook County; Illinois","1130","134",
"1400000US17031660301","Census Tract 6603.01; Cook County; Illinois","1073","120",
"1400000US17031660302","Census Tract 6603.02; Cook County; Illinois","1551","248",
"1400000US17031660400","Census Tract 6604; Cook County; Illinois","1021","412",
"1400000US17031660500","Census Tract 6605; Cook County; Illinois","1140","111",
"1400000US17031660600","Census Tract 6606; Cook County; Illinois","1291","134",
"1400000US17031660700","Census Tract 6607; Cook County; Illinois","1120","40",
"1400000US17031660800","Census Tract 6608; Cook County; Illinois","1184","291",
"1400000US17031660900","Census Tract 6609; Cook County; Illinois","1194","145",
"1400000US17031661000","Census Tract 6610; Cook County; Illinois","1192","148",
"1400000US17031661100","Census Tract 6611; Cook County; Illinois","1443","105",
"1400000US17031670100","Census Tract 6701; Cook County; Illinois","990","293",
"1400000US17031670200","Census Tract 6702; Cook County; Illinois","1281","164",
"1400000US17031670300","Census Tract 6703; Cook County; Illinois","992","153",
"1400000US17031670400","Census Tract 6704; Cook County; Illinois","1274","356",
"1400000US17031670500","Census Tract 6705; Cook County; Illinois","1218","289",
"1400000US17031670600","Census Tract 6706; Cook County; Illinois","1694","136",
"1400000US17031670700","Census Tract 6707; Cook County; Illinois","1039","484",
"1400000US17031670800","Census Tract 6708; Cook County; Illinois","1203","263",
"1400000US17031670900","Census Tract 6709; Cook County; Illinois","974","142",
"1400000US17031671100","Census Tract 6711; Cook County; Illinois","1158","155",
"1400000US17031671200","Census Tract 6712; Cook County; Illinois","1018","341",
"1400000US17031671300","Census Tract 6713; Cook County; Illinois","1449","785",
"1400000US17031671400","Census Tract 6714; Cook County; Illinois","1341","856",
"1400000US17031671500","Census Tract 6715; Cook County; Illinois","1300","169",
"1400000US17031671600","Census Tract 6716; Cook County; Illinois","1101","178",
"1400000US17031671800","Census Tract 6718; Cook County; Illinois","1375","744",
"1400000US17031671900","Census Tract 6719; Cook County; Illinois","1445","757",
"1400000US17031672000","Census Tract 6720; Cook County; Illinois","1413","361",
"1400000US17031680500","Census Tract 6805; Cook County; Illinois","1156","816",
"1400000US17031680600","Census Tract 6806; Cook County; Illinois","1246","316",
"1400000US17031680900","Census Tract 6809; Cook County; Illinois","1069","71",
"1400000US17031681000","Census Tract 6810; Cook County; Illinois","1078","455",
"1400000US17031681100","Census Tract 6811; Cook County; Illinois","1203","146",
"1400000US17031681200","Census Tract 6812; Cook County; Illinois","880","193",
"1400000US17031681300","Census Tract 6813; Cook County; Illinois","1306","187",
"1400000US17031681400","Census Tract 6814; Cook County; Illinois","1627","519",
"1400000US17031690300","Census Tract 6903; Cook County; Illinois","957","338",
"1400000US17031690400","Census Tract 6904; Cook County; Illinois","1238","131",
"1400000US17031690500","Census Tract 6905; Cook County; Illinois","762","718",
"1400000US17031690900","Census Tract 6909; Cook County; Illinois","1212","141",
"1400000US17031691000","Census Tract 6910; Cook County; Illinois","1165","145",
"1400000US17031691100","Census Tract 6911; Cook County; Illinois","-","**",
"1400000US17031691200","Census Tract 6912; Cook County; Illinois","1109","85",
"1400000US17031691300","Census Tract 6913; Cook County; Illinois","1015","165",
"1400000US17031691400","Census Tract 6914; Cook County; Illinois","1243","248",
"1400000US17031691500","Census Tract 6915; Cook County; Illinois","992","446",
"1400000US17031700100","Census Tract 7001; Cook County; Illinois","1101","490",
"1400000US17031700200","Census Tract 7002; Cook County; Illinois","1243","703",
"1400000US17031700301","Census Tract 7003.01; Cook County; Illinois","1463","238",
"1400000US17031700302","Census Tract 7003.02; Cook County; Illinois","1371","24",
"1400000US17031700401","Census Tract 7004.01; Cook County; Illinois","1304","389",
"1400000US17031700402","Census Tract 7004.02; Cook County; Illinois","100-","***",
"1400000US17031700501","Census Tract 7005.01; Cook County; Illinois","1413","312",
"1400000US17031700502","Census Tract 7005.02; Cook County; Illinois","1461","615",
"1400000US17031710100","Census Tract 7101; Cook County; Illinois","804","660",
"1400000US17031710200","Census Tract 7102; Cook County; Illinois","1001","224",
"1400000US17031710300","Census Tract 7103; Cook County; Illinois","1061","136",
"1400000US17031710400","Census Tract 7104; Cook County; Illinois","1184","171",
"1400000US17031710500","Census Tract 7105; Cook County; Illinois","1124","137",
"1400000US17031710600","Census Tract 7106; Cook County; Illinois","1106","37",
"1400000US17031710700","Census Tract 7107; Cook County; Illinois","1137","485",
"1400000US17031710800","Census Tract 7108; Cook County; Illinois","1099","106",
"1400000US17031710900","Census Tract 7109; Cook County; Illinois","1060","271",
"1400000US17031711000","Census Tract 7110; Cook County; Illinois","1089","473",
"1400000US17031711100","Census Tract 7111; Cook County; Illinois","941","44",
"1400000US17031711200","Census Tract 7112; Cook County; Illinois","1087","79",
"1400000US17031711300","Census Tract 7113; Cook County; Illinois","1001","130",
"1400000US17031711400","Census Tract 7114; Cook County; Illinois","1133","193",
"1400000US17031711500","Census Tract 7115; Cook County; Illinois","-","**",
"1400000US17031720100","Census Tract 7201; Cook County; Illinois","-","**",
"1400000US17031720200","Census Tract 7202; Cook County; Illinois","1224","766",
"1400000US17031720300","Census Tract 7203; Cook County; Illinois","1194","572",
"1400000US17031720400","Census Tract 7204; Cook County; Illinois","1830","212",
"1400000US17031720500","Census Tract 7205; Cook County; Illinois","1750","656",
"1400000US17031720600","Census Tract 7206; Cook County; Illinois","1483","229",
"1400000US17031720700","Census Tract 7207; Cook County; Illinois","1253","107",
"1400000US17031730100","Census Tract 7301; Cook County; Illinois","1300","835",
"1400000US17031730201","Census Tract 7302.01; Cook County; Illinois","1151","229",
"1400000US17031730202","Census Tract 7302.02; Cook County; Illinois","2201","75",
"1400000US17031730300","Census Tract 7303; Cook County; Illinois","-","**",
"1400000US17031730400","Census Tract 7304; Cook County; Illinois","1218","184",
"1400000US17031730500","Census Tract 7305; Cook County; Illinois","680","338",
"1400000US17031730600","Census Tract 7306; Cook County; Illinois","1904","410",
"1400000US17031730700","Census Tract 7307; Cook County; Illinois","1655","193",
"1400000US17031740100","Census Tract 7401; Cook County; Illinois","1049","658",
"1400000US17031740200","Census Tract 7402; Cook County; Illinois","2250","647",
"1400000US17031740300","Census Tract 7403; Cook County; Illinois","1746","988",
"1400000US17031740400","Census Tract 7404; Cook County; Illinois","1405","189",
"1400000US17031750100","Census Tract 7501; Cook County; Illinois","1253","1084",
"1400000US17031750200","Census Tract 7502; Cook County; Illinois","1607","369",
"1400000US17031750300","Census Tract 7503; Cook County; Illinois","2061","820",
"1400000US17031750400","Census Tract 7504; Cook County; Illinois","1333","251",
"1400000US17031750500","Census Tract 7505; Cook County; Illinois","1936","1451",
"1400000US17031750600","Census Tract 7506; Cook County; Illinois","1241","190",
"1400000US17031760801","Census Tract 7608.01; Cook County; Illinois","1497","109",
"1400000US17031760802","Census Tract 7608.02; Cook County; Illinois","1357","267",
"1400000US17031760803","Census Tract 7608.03; Cook County; Illinois","1404","192",
"1400000US17031770201","Census Tract 7702.01; Cook County; Illinois","1606","147",
"1400000US17031770202","Census Tract 7702.02; Cook County; Illinois","2532","956",
"1400000US17031770300","Census Tract 7703; Cook County; Illinois","1701","146",
"1400000US17031770400","Census Tract 7704; Cook County; Illinois","1346","97",
"1400000US17031770500","Census Tract 7705; Cook County; Illinois","1415","315",
"1400000US17031770601","Census Tract 7706.01; Cook County; Illinois","1239","785",
"1400000US17031770602","Census Tract 7706.02; Cook County; Illinois","1188","110",
"1400000US17031770700","Census Tract 7707; Cook County; Illinois","1040","208",
"1400000US17031770800","Census Tract 7708; Cook County; Illinois","1186","178",
"1400000US17031770901","Census Tract 7709.01; Cook County; Illinois","1221","753",
"1400000US17031770902","Census Tract 7709.02; Cook County; Illinois","1391","98",
"1400000US17031800100","Census Tract 8001; Cook County; Illinois","-","**",
"1400000US17031800200","Census Tract 8002; Cook County; Illinois","2178","353",
"1400000US17031800300","Census Tract 8003; Cook County; Illinois","1421","89",
"1400000US17031800400","Census Tract 8004; Cook County; Illinois","2413","2306",
"1400000US17031800500","Census Tract 8005; Cook County; Illinois","1764","307",
"1400000US17031800600","Census Tract 8006; Cook County; Illinois","3,500+","***",
"1400000US17031800700","Census Tract 8007; Cook County; Illinois","3131","694",
"1400000US17031800800","Census Tract 8008; Cook County; Illinois","1806","413",
"1400000US17031800900","Census Tract 8009; Cook County; Illinois","3,500+","***",
"1400000US17031801000","Census Tract 8010; Cook County; Illinois","1821","303",
"1400000US17031801100","Census Tract 8011; Cook County; Illinois","1965","281",
"1400000US17031801200","Census Tract 8012; Cook County; Illinois","2382","1198",
"1400000US17031801300","Census Tract 8013; Cook County; Illinois","1039","487",
"1400000US17031801400","Census Tract 8014; Cook County; Illinois","2433","621",
"1400000US17031801500","Census Tract 8015; Cook County; Illinois","2174","374",
"1400000US17031801601","Census Tract 8016.01; Cook County; Illinois","2691","437",
"1400000US17031801603","Census Tract 8016.03; Cook County; Illinois","1487","187",
"1400000US17031801605","Census Tract 8016.05; Cook County; Illinois","-","**",
"1400000US17031801606","Census Tract 8016.06; Cook County; Illinois","2145","233",
"1400000US17031801607","Census Tract 8016.07; Cook County; Illinois","1550","261",
"1400000US17031801608","Census Tract 8016.08; Cook County; Illinois","3338","301",
"1400000US17031801701","Census Tract 8017.01; Cook County; Illinois","1908","301",
"1400000US17031801702","Census Tract 8017.02; Cook County; Illinois","2886","1125",
"1400000US17031801800","Census Tract 8018; Cook County; Illinois","2314","284",
"1400000US17031801901","Census Tract 8019.01; Cook County; Illinois","2305","191",
"1400000US17031801902","Census Tract 8019.02; Cook County; Illinois","-","**",
"1400000US17031802002","Census Tract 8020.02; Cook County; Illinois","1622","333",
"1400000US17031802003","Census Tract 8020.03; Cook County; Illinois","1413","1227",
"1400000US17031802004","Census Tract 8020.04; Cook County; Illinois","1411","165",
"1400000US17031802100","Census Tract 8021; Cook County; Illinois","997","815",
"1400000US17031802200","Census Tract 8022; Cook County; Illinois","2349","170",
"1400000US17031802300","Census Tract 8023; Cook County; Illinois","2252","353",
"1400000US17031802402","Census Tract 8024.02; Cook County; Illinois","1398","201",
"1400000US17031802403","Census Tract 8024.03; Cook County; Illinois","1951","178",
"1400000US17031802404","Census Tract 8024.04; Cook County; Illinois","1921","168",
"1400000US17031802503","Census Tract 8025.03; Cook County; Illinois","1834","118",
"1400000US17031802504","Census Tract 8025.04; Cook County; Illinois","2156","138",
"1400000US17031802505","Census Tract 8025.05; Cook County; Illinois","1432","106",
"1400000US17031802506","Census Tract 8025.06; Cook County; Illinois","1634","161",
"1400000US17031802605","Census Tract 8026.05; Cook County; Illinois","1815","58",
"1400000US17031802607","Census Tract 8026.07; Cook County; Illinois","-","**",
"1400000US17031802608","Census Tract 8026.08; Cook County; Illinois","1564","313",
"1400000US17031802609","Census Tract 8026.09; Cook County; Illinois","1500","160",
"1400000US17031802610","Census Tract 8026.10; Cook County; Illinois","1714","124",
"1400000US17031802701","Census Tract 8027.01; Cook County; Illinois","1280","893",
"1400000US17031802702","Census Tract 8027.02; Cook County; Illinois","433","43",
"1400000US17031802801","Census Tract 8028.01; Cook County; Illinois","1449","173",
"1400000US17031802802","Census Tract 8028.02; Cook County; Illinois","2217","143",
"1400000US17031802900","Census Tract 8029; Cook County; Illinois","2862","654",
"1400000US17031803005","Census Tract 8030.05; Cook County; Illinois","1439","284",
"1400000US17031803007","Census Tract 8030.07; Cook County; Illinois","1996","303",
"1400000US17031803008","Census Tract 8030.08; Cook County; Illinois","1560","205",
"1400000US17031803010","Census Tract 8030.10; Cook County; Illinois","1700","163",
"1400000US17031803012","Census Tract 8030.12; Cook County; Illinois","1763","101",
"1400000US17031803013","Census Tract 8030.13; Cook County; Illinois","1536","388",
"1400000US17031803014","Census Tract 8030.14; Cook County; Illinois","1367","94",
"1400000US17031803015","Census Tract 8030.15; Cook County; Illinois","1382","86",
"1400000US17031803016","Census Tract 8030.16; Cook County; Illinois","1932","96",
"1400000US17031803017","Census Tract 8030.17; Cook County; Illinois","1745","53",
"1400000US17031803100","Census Tract 8031; Cook County; Illinois","2809","346",
"1400000US17031803200","Census Tract 8032; Cook County; Illinois","1231","946",
"1400000US17031803300","Census Tract 8033; Cook County; Illinois","1524","250",
"1400000US17031803400","Census Tract 8034; Cook County; Illinois","2323","456",
"1400000US17031803500","Census Tract 8035; Cook County; Illinois","2170","1300",
"1400000US17031803603","Census Tract 8036.03; Cook County; Illinois","1466","281",
"1400000US17031803604","Census Tract 8036.04; Cook County; Illinois","1415","87",
"1400000US17031803605","Census Tract 8036.05; Cook County; Illinois","1346","227",
"1400000US17031803607","Census Tract 8036.07; Cook County; Illinois","2702","132",
"1400000US17031803608","Census Tract 8036.08; Cook County; Illinois","1858","203",
"1400000US17031803611","Census Tract 8036.11; Cook County; Illinois","1437","110",
"1400000US17031803612","Census Tract 8036.12; Cook County; Illinois","1448","65",
"1400000US17031803613","Census Tract 8036.13; Cook County; Illinois","1256","118",
"1400000US17031803614","Census Tract 8036.14; Cook County; Illinois","1336","93",
"1400000US17031803615","Census Tract 8036.15; Cook County; Illinois","1687","118",
"1400000US17031803616","Census Tract 8036.16; Cook County; Illinois","1682","71",
"1400000US17031803701","Census Tract 8037.01; Cook County; Illinois","1516","189",
"1400000US17031803702","Census Tract 8037.02; Cook County; Illinois","1443","259",
"1400000US17031803800","Census Tract 8038; Cook County; Illinois","2202","393",
"1400000US17031803901","Census Tract 8039.01; Cook County; Illinois","1919","494",
"1400000US17031803902","Census Tract 8039.02; Cook County; Illinois","2068","256",
"1400000US17031804000","Census Tract 8040; Cook County; Illinois","1961","240",
"1400000US17031804102","Census Tract 8041.02; Cook County; Illinois","2332","188",
"1400000US17031804104","Census Tract 8041.04; Cook County; Illinois","3198","207",
"1400000US17031804105","Census Tract 8041.05; Cook County; Illinois","-","**",
"1400000US17031804106","Census Tract 8041.06; Cook County; Illinois","1806","437",
"1400000US17031804108","Census Tract 8041.08; Cook County; Illinois","1786","86",
"1400000US17031804109","Census Tract 8041.09; Cook County; Illinois","1202","96",
