"GEO_ID","NAME","B25070_001E","B25070_001M","B25070_002E","B25070_002M","B25070_003E","B25070_003M","B25070_004E","B25070_004M","B25070_005E","B25070_005M","B25070_006E","B25070_006M","B25070_007E","B25070_007M","B25070_008E","B25070_008M","B25070_009E","B25070_009M","B25070_010E","B25070_010M","B25070_011E","B25070_011M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Less than 10.0 percent","Margin of Error!!Total:!!Less than 10.0 percent","Estimate!!Total:!!10.0 to 14.9 percent","Margin of Error!!Total:!!10.0 to 14.9 percent","Estimate!!Total:!!15.0 to 19.9 percent","Margin of Error!!Total:!!15.0 to 19.9 percent","Estimate!!Total:!!20.0 to 24.9 percent","Margin of Error!!Total:!!20.0 to 24.9 percent","Estimate!!Total:!!25.0 to 29.9 percent","Margin of Error!!Total:!!25.0 to 29.9 percent","Estimate!!Total:!!30.0 to 34.9 percent","Margin of Error!!Total:!!30.0 to 34.9 percent","Estimate!!Total:!!35.0 to 39.9 percent","Margin of Error!!Total:!!35.0 to 39.9 percent","Estimate!!Total:!!40.0 to 49.9 percent","Margin of Error!!Total:!!40.0 to 49.9 percent","Estimate!!Total:!!50.0 percent or more","Margin of Error!!Total:!!50.0 percent or more","Estimate!!Total:!!Not computed","Margin of Error!!Total:!!Not computed",
"1400000US17031062900","Census Tract 629; Cook County; Illinois","1055","144","25","31","169","90","390","175","164","74","53","43","46","43","0","13","5","9","187","116","16","26",
"1400000US17031063000","Census Tract 630; Cook County; Illinois","1288","283","49","58","84","53","249","125","244","149","221","99","47","33","43","38","49","45","302","223","0","13",
"1400000US17031063100","Census Tract 631; Cook County; Illinois","1049","157","39","46","118","58","271","145","103","73","226","115","68","49","33","41","46","35","145","83","0","13",
"1400000US17031063200","Census Tract 632; Cook County; Illinois","3129","456","28","46","85","84","459","282","775","406","233","208","318","188","337","215","409","354","454","205","31","48",
"1400000US17031063301","Census Tract 633.01; Cook County; Illinois","1802","239","0","13","102","60","183","80","300","155","250","81","307","172","197","108","110","69","239","95","114","90",
"1400000US17031063302","Census Tract 633.02; Cook County; Illinois","2122","337","40","47","109","94","449","202","561","213","167","114","277","218","20","32","169","104","318","119","12","23",
"1400000US17031063303","Census Tract 633.03; Cook County; Illinois","427","72","22","20","33","22","96","40","7","9","11","11","25","18","24","19","0","13","179","56","30","37",
"1400000US17031063400","Census Tract 634; Cook County; Illinois","1048","152","20","22","70","53","186","85","247","102","190","113","60","42","12","19","81","81","182","98","0","13",
"1400000US17031070101","Census Tract 701.01; Cook County; Illinois","1641","253","0","13","172","118","108","84","276","111","465","163","248","171","23","36","135","83","204","152","10","16",
"1400000US17031070102","Census Tract 701.02; Cook County; Illinois","1168","228","82","68","51","39","308","116","229","83","244","132","86","58","9","14","8","13","151","127","0","13",
"1400000US17031070103","Census Tract 701.03; Cook County; Illinois","1078","105","0","13","94","62","157","76","193","68","136","84","199","109","57","45","0","13","231","92","11","19",
"1400000US17031070200","Census Tract 702; Cook County; Illinois","1503","308","32","38","118","74","189","150","144","75","343","196","212","146","56","52","100","71","241","144","68","61",
"1400000US17031070300","Census Tract 703; Cook County; Illinois","1033","163","0","13","125","85","290","162","142","89","35","39","91","63","137","93","51","41","162","106","0","13",
"1400000US17031070400","Census Tract 704; Cook County; Illinois","842","148","72","53","19","22","116","78","124","78","64","59","126","71","138","89","0","13","173","111","10","15",
"1400000US17031070500","Census Tract 705; Cook County; Illinois","616","127","22","25","9","16","146","82","93","48","17","21","37","58","36","52","23","28","223","109","10","16",
"1400000US17031070600","Census Tract 706; Cook County; Illinois","494","169","29","33","54","39","82","51","177","153","32","49","0","13","49","33","25","26","46","38","0","13",
"1400000US17031070700","Census Tract 707; Cook County; Illinois","885","196","13","21","55","35","58","55","130","80","227","118","207","110","10","17","75","122","70","49","40","35",
"1400000US17031071000","Census Tract 710; Cook County; Illinois","478","96","0","13","84","57","113","79","57","44","56","60","11","18","61","50","12","18","70","53","14","23",
"1400000US17031071100","Census Tract 711; Cook County; Illinois","612","196","15","23","27","31","231","169","65","42","54","40","34","34","13","20","42","41","116","101","15","24",
"1400000US17031071200","Census Tract 712; Cook County; Illinois","989","176","18","25","110","70","177","115","133","81","126","92","97","89","46","39","45","35","237","112","0","13",
"1400000US17031071300","Census Tract 713; Cook County; Illinois","904","253","24","37","63","57","135","122","235","150","200","119","73","59","34","40","18","30","108","97","14","24",
"1400000US17031071400","Census Tract 714; Cook County; Illinois","1482","257","22","37","49","44","282","133","128","90","241","107","103","76","268","236","16","26","358","240","15","24",
"1400000US17031071500","Census Tract 715; Cook County; Illinois","2472","415","40","66","164","112","529","298","444","188","572","241","272","152","98","76","79","88","167","143","107","122",
"1400000US17031071600","Census Tract 716; Cook County; Illinois","245","66","14","15","43","35","45","26","19","19","23","18","31","35","16","14","19","27","35","39","0","13",
"1400000US17031071700","Census Tract 717; Cook County; Illinois","301","88","3","5","42","25","66","40","69","48","10","14","79","60","0","13","25","23","3","6","4","6",
"1400000US17031071800","Census Tract 718; Cook County; Illinois","500","118","75","62","112","90","80","41","122","71","15","18","17","20","16","18","14","23","35","38","14","22",
"1400000US17031080100","Census Tract 801; Cook County; Illinois","2100","394","146","138","270","153","129","103","479","278","147","100","143","134","127","120","364","250","218","130","77","76",
"1400000US17031080201","Census Tract 802.01; Cook County; Illinois","858","353","202","310","45","43","213","139","121","122","107","102","17","26","17","28","71","78","65","51","0","13",
"1400000US17031080202","Census Tract 802.02; Cook County; Illinois","1781","232","96","103","25","39","325","148","179","99","276","164","183","134","198","193","71","89","380","186","48","54",
"1400000US17031080300","Census Tract 803; Cook County; Illinois","2120","249","41","48","256","151","445","171","460","206","187","99","175","89","42","48","206","178","283","112","25","41",
"1400000US17031080400","Census Tract 804; Cook County; Illinois","1307","320","12","21","300","302","57","65","239","217","26","41","64","95","0","18","32","30","492","321","85","55",
"1400000US17031081000","Census Tract 810; Cook County; Illinois","4863","648","160","106","352","231","729","455","609","311","746","363","833","571","415","331","517","323","289","148","213","239",
"1400000US17031081100","Census Tract 811; Cook County; Illinois","2390","347","40","44","193","138","164","82","559","294","261","157","259","193","0","13","264","196","575","235","75","98",
"1400000US17031081201","Census Tract 812.01; Cook County; Illinois","1595","296","81","120","74","60","263","144","159","87","232","128","161","95","56","49","145","98","194","111","230","244",
"1400000US17031081202","Census Tract 812.02; Cook County; Illinois","682","157","48","49","97","68","156","106","35","43","174","135","50","65","0","13","16","30","81","77","25","40",
"1400000US17031081300","Census Tract 813; Cook County; Illinois","1860","435","189","156","167","112","194","105","256","161","108","78","9","19","69","65","172","110","430","231","266","238",
"1400000US17031081401","Census Tract 814.01; Cook County; Illinois","990","210","37","29","53","37","126","87","90","59","42","47","39","30","67","64","93","42","219","98","224","171",
