GEOID,poverty_rate,poverty_rate_z,renter_rate,renter_rate_z,old_building_rate,old_building_rate_z,housing_structural_index
17031030300,15.66,0.053620400173111496,66.48,1.0100446786622168,42.73,0.48624358630200304,1.5499086651373313
17031030400,14.65,-0.0328281061424774,57.53,0.6319315163191269,42.73,0.48624358630200304,1.0853469964786524
17031030500,6.03,-0.77063615014285,44.87,0.09708094254666683,66.5,1.463405052888457,0.7898498452922738
17031030601,18.63,0.3078303642892491,73.1,1.2897216769539768,26.78,-0.16944532375495666,1.4281067174882691
17031030603,26.12,0.948918792312775,90.71,2.033696290234626,59.48,1.1748197144182462,4.1574347969656475
17031030604,21.39,0.5440658864981852,74.84,1.3632319453871589,14.63,-0.6689199480303211,1.2383778838550228
17031030701,27.22,1.0430706308743072,79.61,1.5647514743677773,51.49,0.8463586240511549,3.454180729293239
17031030702,20.75,0.4892866349714754,39.74,-0.11964760748909281,6.61,-0.9986143090746359,-0.6289752815922534
17031030703,19.83,0.4105414609018299,70.18,1.1663596172844999,26.02,-0.20068818091127583,1.376212897275054
17031030706,8.91,-0.524129518272656,65.96,0.9880760926936794,48.57,0.726320278134771,1.1902668525557942
17031030800,9.9,-0.43939286356727675,50.88,0.35098709960610497,74.63,1.7976214064159228,1.709215642454751
17031030900,5.43,-0.8219916984491406,61.03,0.7797969987996648,71.75,1.6792274214025034,1.6370327217530276
17031031000,6.58,-0.7235602308620839,59.36,0.7092440400160939,67.28,1.4954700904962581,1.481153899650268
17031031100,9.75,-0.45223175064384935,79.54,1.561794164718167,60.53,1.2179841881210556,2.3275466021953735
17031031200,34.42,1.6593372105497928,81.57,1.6475561445568783,34.29,0.1392834357765648,3.4461767908832357
17031031300,19.98,0.4233803479784027,62.38,0.8368308277564438,34.22,0.13640580419637752,1.396616979931224
17031031400,4.39,-0.911007982180044,54.76,0.5149065487559582,23.19,-0.31702671479599026,-0.713128148220076
17031031501,45.87,2.639372257394835,81.71,1.6534707638561,37.78,0.2827539245601881,4.575596945811123
17031031502,31.01,1.367466511009042,92.81,2.122415579722949,45.45,0.5980601277035664,4.087942218435558
17031031700,5.32,-0.8314068823052938,61.72,0.808947622488685,61.08,1.2405941505368128,1.2181348907202039
17031031800,13.65,-0.11842068665296147,56.99,0.6091179847364154,49.27,0.755096593936644,1.245793892020098
17031031900,4.26,-0.9221350176464069,64.5,0.9263950628589409,50.49,0.8052496014770508,0.8095096466895848
17031032100,15.88,0.07245076788541804,77.35,1.4692726199660584,48.51,0.7238537367803246,2.2655771246318013
17031040100,3.93,-0.9503805692148667,52.23,0.40802092856288363,43.74,0.5277636991018484,-0.014595941550134661
17031040201,9.08,-0.5095787795858737,52.32,0.41182318382666905,52.63,0.8932229097856336,0.7954673140264289
17031040202,15.6,0.04848484534248241,60.55,0.7595183040594766,13.26,-0.7252393089568439,0.0827638404451152
17031040300,6.25,-0.7518057824305436,35.08,-0.316519935591752,19.37,-0.47406318102906786,-1.5423888990513634
17031040401,7.21,-0.6696369051404789,45.09,0.1063753443025866,73.05,1.7326691507488385,1.1694075899109462
17031040402,16.49,0.12466224199681313,75.39,1.3864679497769574,40.33,0.38758193212415337,1.8987121238979239
17031040600,6.35,-0.7432465243794952,53.61,0.4663221759409244,60.86,1.23155016557051,0.9546258171319391
17031040700,9.36,-0.4856128570429382,59.89,0.7316350987917182,75.33,1.8263977222177958,2.072419963966576
17031040800,1.44,-1.163506094685972,58.25,0.662349558429409,67.67,1.5115026093001587,1.0103460730435956
17031040900,6.5,-0.7304076373029226,62.88,0.8579544681108063,47.42,0.6790449021745514,0.8065917329824351
17031050100,5.18,-0.8433898435767616,55.33,0.5389874987599316,63.57,1.3429556167463321,1.038553271929502
17031050200,7.39,-0.6542302406485918,38.07,-0.19020056627266382,44.63,0.564350729192801,-0.28008007772845456
17031050300,4.31,-0.9178553886208828,41.11,-0.06176883291813951,53.63,0.9343319323597377,-0.04529228917928463
