GEOID,rb_30plus_z,income_z_rev,economic_pressure_index
17031070200,1.0828773999808181,-0.5248630343685028,0.5580143656123153
17031070300,0.481802923465723,-1.6817827604233626,-1.1999798369576395
17031070400,0.4674916264058398,-2.5526970900897386,-2.0852054636838986
17031070500,0.04530836313928494,-2.893773198729362,-2.848464835590077
17031070600,-0.666678665589905,-3.9192236761952075,-4.585902341785112
17031070700,0.1991548065330295,-1.3691598531134948,-1.1700050465804652
17031071000,-0.5450326405808976,-2.2262098894324347,-2.7712425300133323
17031071100,-0.36256360306738666,-2.8341857219207824,-3.1967493249881693
17031071200,0.4245577352261901,-1.0654980134550185,-0.6409402782288284
17031071300,-0.2623845236482042,-1.0196782147092238,-1.282062738357428
17031071400,1.5694615000168473,-0.6355116891152003,0.933949810901647
17031071500,1.1079221698356136,-0.7669809377042144,0.34094123213139926
17031071600,-0.7346573266243502,-2.8285337277686917,-3.563191054393042
17031071700,-0.7131903810345255,-2.7832453130884782,-3.4964356941230035
17031071800,-0.8026359876587955,-3.7186744990806413,-4.521310486739437
17031080100,1.9522886963687234,-0.4282477497173809,1.5240409466513425
17031080201,-0.4877874523413648,-0.8004339800146654,-1.2882214323560301
17031080202,1.8807322110693072,-0.4541164921827188,1.4266157188865884
17031080300,1.429926353682986,-1.559371194770391,-0.12944484108740495
17031080400,1.007743090416431,0.45892210159154634,1.4666651920079774
17031081000,6.252833462863629,0.1885200736742188,6.441353536537848
17031081100,2.832433465551541,0.18620130684259187,3.0186347723941327
17031081201,0.8932527139373654,-0.8547800776309215,0.03847263630644393
17031081202,-0.5700774104356933,-1.6255285109352469,-2.19560592137094
17031081300,1.336902922793745,-0.5158053514324602,0.8210975713612848
17031081401,0.3995129653713945,0.09608340008425788,0.4955963654556524
17031081402,2.8216999927566286,-2.0062893477453185,0.8154106450113101
17031081403,9.454986180012499,-0.5569151550515126,8.898071024960986
17031081500,1.140122588220351,-1.1364377862101047,0.0036848020102462353
17031081600,1.0578326301260224,-1.4064775068099906,-0.34864487668396826
17031081700,2.5175849302341105,-1.3417694199149017,1.1758155103192087
17031081800,4.646390367891738,-1.4512586912457857,3.195131676645952
